variante,semente,geracao,hv
MOEA Warm-Start,9,87,252.72093646953294
MOEA Warm-Start,9,88,252.96598300811235
MOEA Warm-Start,9,89,253.13949141233957
MOEA Warm-Start,9,90,253.19157699714054
MOEA Warm-Start,9,91,253.34201589817877
MOEA Warm-Start,9,92,253.69061294150143
MOEA Warm-Start,9,93,253.37536099278714
MOEA Warm-Start,9,94,253.16176445331337
MOEA Warm-Start,9,95,253.2590404175752
MOEA Warm-Start,9,96,253.3244300962338
MOEA Warm-Start,9,97,253.266126684612
MOEA Warm-Start,9,98,253.2677434749125
MOEA Warm-Start,9,99,253.19875432860107
MOEA Warm-Start,9,100,253.26878566861072
MOEA Warm-Start,9,101,253.26358009916552
MOEA Warm-Start,9,102,253.2475261057901
MOEA Warm-Start,9,103,253.08281039813642
MOEA Warm-Start,9,104,253.5677422033571
MOEA Warm-Start,9,105,253.51540520817326
MOEA Warm-Start,9,106,253.99480469084438
MOEA Warm-Start,9,107,253.32948028742896
MOEA Warm-Start,9,108,253.67730074826352
MOEA Warm-Start,9,109,253.38821164369676
MOEA Warm-Start,9,110,254.0212312846502
MOEA Warm-Start,9,111,253.86189586967953
MOEA Warm-Start,9,112,253.99789937230722
MOEA Warm-Start,9,113,254.05690032648602
MOEA Warm-Start,9,114,253.72202207192782
MOEA Warm-Start,9,115,254.22620925341448
MOEA Warm-Start,9,116,253.9132805197837
MOEA Warm-Start,9,117,254.1028941164729
MOEA Warm-Start,9,118,254.0903102802132
MOEA Warm-Start,9,119,254.38818873219387
MOEA Warm-Start,9,120,254.31019398633927
MOEA Warm-Start,9,121,254.40835759438414
MOEA Warm-Start,9,122,254.3419701893681
MOEA Warm-Start,9,123,254.24323931727187
MOEA Warm-Start,9,124,254.3038679924499
MOEA Warm-Start,9,125,254.27448401333902
MOEA Warm-Start,9,126,255.64410614990533
MOEA Warm-Start,9,127,255.57891739537524
MOEA Warm-Start,9,128,255.59804867211085
MOEA Warm-Start,9,129,255.42434383580604
MOEA Warm-Start,9,130,255.49058099064197
MOEA Warm-Start,9,131,255.55201818065865
MOEA Warm-Start,9,132,256.2920801953664
MOEA Warm-Start,9,133,256.3495633045131
MOEA Warm-Start,9,134,256.3512914875499
MOEA Warm-Start,9,135,256.7801397297065
MOEA Warm-Start,9,136,256.7049540010429
MOEA Warm-Start,9,137,256.34781841195394
MOEA Warm-Start,9,138,256.5798982432808
MOEA Warm-Start,9,139,256.3592572077715
MOEA Warm-Start,9,140,256.29105776218387
MOEA Warm-Start,9,141,256.3153208136589
MOEA Warm-Start,9,142,256.3025850889871
MOEA Warm-Start,9,143,256.44296266248193
MOEA Warm-Start,9,144,256.51039720548187
MOEA Warm-Start,9,145,256.55219385338427
MOEA Warm-Start,9,146,256.66426147528483
MOEA Warm-Start,9,147,256.6197546006632
MOEA Warm-Start,9,148,256.4484307166632
MOEA Warm-Start,9,149,256.67863240194913
MOEA Warm-Start,9,150,256.52303622147
MOEA Warm-Start,10,1,191.60533002681262
MOEA Warm-Start,10,2,196.53816975497634
MOEA Warm-Start,10,3,204.17840961676163
MOEA Warm-Start,10,4,211.34646728227193
MOEA Warm-Start,10,5,215.52544950062145
MOEA Warm-Start,10,6,222.792543378253
MOEA Warm-Start,10,7,225.53030285672583
MOEA Warm-Start,10,8,230.81135876931722
MOEA Warm-Start,10,9,232.80238599879706
MOEA Warm-Start,10,10,233.90436625635317
MOEA Warm-Start,10,11,235.00223879675787
MOEA Warm-Start,10,12,235.88494224088723
MOEA Warm-Start,10,13,237.8439804430772
MOEA Warm-Start,10,14,238.34858530288858
MOEA Warm-Start,10,15,238.68356863491516
MOEA Warm-Start,10,16,239.9350284804946
MOEA Warm-Start,10,17,242.38713721692488
MOEA Warm-Start,10,18,242.95018958968518
MOEA Warm-Start,10,19,243.39943764461742
MOEA Warm-Start,10,20,245.8252931888108
MOEA Warm-Start,10,21,246.030117643614
MOEA Warm-Start,10,22,246.04876325571087
MOEA Warm-Start,10,23,246.21359520991447
MOEA Warm-Start,10,24,246.09468968133473
MOEA Warm-Start,10,25,246.16621164495734
MOEA Warm-Start,10,26,246.55364354621952
MOEA Warm-Start,10,27,246.613294757386
MOEA Warm-Start,10,28,246.68610149918243
MOEA Warm-Start,10,29,246.76534556675387
MOEA Warm-Start,10,30,246.74646562478114
MOEA Warm-Start,10,31,247.57126669309042
MOEA Warm-Start,10,32,247.31164337695992
MOEA Warm-Start,10,33,247.7322382219976
MOEA Warm-Start,10,34,247.87946853086865
MOEA Warm-Start,10,35,247.8065579188401
MOEA Warm-Start,10,36,247.76937105276585
MOEA Warm-Start,10,37,247.92882532158458
MOEA Warm-Start,10,38,247.89398440516456
MOEA Warm-Start,10,39,247.99949781823358
MOEA Warm-Start,10,40,248.14293458326165
MOEA Warm-Start,10,41,248.22137225405683
MOEA Warm-Start,10,42,248.34211724966354
MOEA Warm-Start,10,43,248.38625624990766
MOEA Warm-Start,10,44,248.58900107796035
MOEA Warm-Start,10,45,249.15323053666023
MOEA Warm-Start,10,46,249.20793307742628
MOEA Warm-Start,10,47,249.14833753165996
MOEA Warm-Start,10,48,248.74699362449064
MOEA Warm-Start,10,49,248.85045248955714
MOEA Warm-Start,10,50,248.8821141502266
MOEA Warm-Start,10,51,248.75666338414965
MOEA Warm-Start,10,52,249.05902305264277
MOEA Warm-Start,10,53,248.7607640666708
MOEA Warm-Start,10,54,249.02083524412814
MOEA Warm-Start,10,55,248.9215282653076
MOEA Warm-Start,10,56,248.79227374937233
MOEA Warm-Start,10,57,249.07313059130277
MOEA Warm-Start,10,58,248.98271470609095
MOEA Warm-Start,10,59,248.75303992303964
MOEA Warm-Start,10,60,249.06795133714772
MOEA Warm-Start,10,61,249.24185137216446
MOEA Warm-Start,10,62,248.89976540602663
MOEA Warm-Start,10,63,249.74870153119224
MOEA Warm-Start,10,64,249.78139553508504
MOEA Warm-Start,10,65,249.8832234670124
MOEA Warm-Start,10,66,249.705179758976
MOEA Warm-Start,10,67,250.25257619603676
MOEA Warm-Start,10,68,250.52423545452996
MOEA Warm-Start,10,69,250.47253958753208
MOEA Warm-Start,10,70,250.2819081264362
MOEA Warm-Start,10,71,250.29545095230225
MOEA Warm-Start,10,72,250.3953684092209
MOEA Warm-Start,10,73,250.76835237991102
MOEA Warm-Start,10,74,250.771953332308
MOEA Warm-Start,10,75,250.82583480912774
MOEA Warm-Start,10,76,250.8894457909825
MOEA Warm-Start,10,77,250.8929218681734
MOEA Warm-Start,10,78,250.77953909275834
MOEA Warm-Start,10,79,250.86393995114537
MOEA Warm-Start,10,80,251.26410165001874
MOEA Warm-Start,10,81,251.21288370426663
MOEA Warm-Start,10,82,251.0981161802627
MOEA Warm-Start,10,83,251.31499842837349
MOEA Warm-Start,10,84,251.21129131624855
MOEA Warm-Start,10,85,251.10934436860163
MOEA Warm-Start,10,86,251.19838039546607
MOEA Warm-Start,10,87,251.25350771455075
MOEA Warm-Start,10,88,251.03129643252907
MOEA Warm-Start,10,89,251.0568313578635
MOEA Warm-Start,10,90,251.0392341882687
MOEA Warm-Start,10,91,251.03145563108086
MOEA Warm-Start,10,92,250.92342611570922
MOEA Warm-Start,10,93,251.20385405320462
MOEA Warm-Start,10,94,251.3737927077242
MOEA Warm-Start,10,95,251.35691518702228
MOEA Warm-Start,10,96,251.7497947388612
MOEA Warm-Start,10,97,251.84833286206234
MOEA Warm-Start,10,98,251.50121516625694
MOEA Warm-Start,10,99,251.4535803303212
MOEA Warm-Start,10,100,251.6462704575671
MOEA Warm-Start,10,101,251.91533630903467
MOEA Warm-Start,10,102,252.23765831257364
MOEA Warm-Start,10,103,252.53432991381177
MOEA Warm-Start,10,104,252.17653219627869
MOEA Warm-Start,10,105,252.1001430869323
MOEA Warm-Start,10,106,252.1985432758434
MOEA Warm-Start,10,107,252.1035958078013
MOEA Warm-Start,10,108,253.46587371429104
MOEA Warm-Start,10,109,253.5365838693233
MOEA Warm-Start,10,110,253.60521500933737
MOEA Warm-Start,10,111,253.5602262975384
MOEA Warm-Start,10,112,253.5860721235681
MOEA Warm-Start,10,113,253.27457594153714
MOEA Warm-Start,10,114,253.60552856808275
MOEA Warm-Start,10,115,253.77763453244324
MOEA Warm-Start,10,116,253.83828992298612
MOEA Warm-Start,10,117,253.9321145700817
MOEA Warm-Start,10,118,253.9174755496994
MOEA Warm-Start,10,119,253.93507209974388
MOEA Warm-Start,10,120,254.04273289980443
MOEA Warm-Start,10,121,253.98831935698792
MOEA Warm-Start,10,122,253.6443789537014
MOEA Warm-Start,10,123,253.92703824986933
MOEA Warm-Start,10,124,253.91162750383998
MOEA Warm-Start,10,125,253.9925489187417
MOEA Warm-Start,10,126,254.76000396250606
MOEA Warm-Start,10,127,254.76349348962015
MOEA Warm-Start,10,128,254.6518000670597
MOEA Warm-Start,10,129,254.98659903918826
MOEA Warm-Start,10,130,255.12954719333044
MOEA Warm-Start,10,131,254.7371851149979
MOEA Warm-Start,10,132,254.96652187365476
MOEA Warm-Start,10,133,255.0116534219207
MOEA Warm-Start,10,134,255.4465128250685
MOEA Warm-Start,10,135,255.52670120781698
MOEA Warm-Start,10,136,256.0135259685735
MOEA Warm-Start,10,137,256.0017993563075
MOEA Warm-Start,10,138,256.1016362944194
MOEA Warm-Start,10,139,256.33531275188636
MOEA Warm-Start,10,140,256.1903833439038
MOEA Warm-Start,10,141,256.33442197134593
MOEA Warm-Start,10,142,256.5249181315139
MOEA Warm-Start,10,143,256.4830161199577
MOEA Warm-Start,10,144,256.5225594493011
MOEA Warm-Start,10,145,256.5152621516984
MOEA Warm-Start,10,146,256.5613347587243
MOEA Warm-Start,10,147,256.342965851293
MOEA Warm-Start,10,148,256.1374384482872
MOEA Warm-Start,10,149,256.08127826871373
MOEA Warm-Start,10,150,256.10523334438807
